Date,Quantity,Item,Price ,Sales
10/13/2022,1,SB 36x75,"3,165.00",3165
10/13/2022,1,SB 54x75,"3,915.00",3915
10/13/2022,2,SB 60x75,"4,065.00",8130
10/13/2022,1,DD 36x54,"6,065.00",6065
10/13/2022,2,DD 36x60,"6,415.00",12830
10/13/2022,2,DD 36x48,"5,765.00",11530
10/13/2022,3,Dining 4's,"6,050.00",18150
10/19/2022,1,Sb 54x75,"4,552.50",4552.5
10/19/2022,1,DD 36x36,"8,317.75",8317.75
10/19/2022,1,DD 36x48,"6,650.25",6650.25
10/19/2022,1,DD 36x54,"6,850.50",6850.5
10/24/2022,3,SB 48x75,"4,102.50",12307.5
10/24/2022,3,SB 60x75,"4,865.25",14595.75
10/24/2022,6,Dining Chair,978.75,5872.5
10/24/2022,2,Center w/ 3/8,"2,175.00",4350
10/24/2022,1,Marco,"6,525.00",6525
10/24/2022,1,Chloe,"6,525.00",6525
10/24/2022,1,Shiela,"11,625.00",11625
10/24/2022,2,SB 36x75,"3,675.00",7350
10/24/2022,2,SB 54x75,"4,552.50",9105
10/24/2022,1,SB 60x75,"4,865.25",4865.25
10/24/2022,1,DD 36x54,"6,850.50",6850.5
10/24/2022,1,Dave,"9,390.00",9390
10/24/2022,1,Platera 60,"9,750.00",9750
10/24/2022,2,SB 54x75,"4,552.50",9105
10/25/2022,2,Dining 4's,"6,577.50",13155
10/25/2022,5,Center w/ 3/8,"2,175.00",10875
10/25/2022,1,Chelsea,"6,525.00",6525
10/25/2022,1,Chloe,"6,525.00",6525
10/25/2022,1,Chollo,"6,525.00",6525
10/25/2022,1,Paul 48,"8,670.00",8670
10/25/2022,1,OT 24x48,"4,125.00",4125
10/25/2022,1,Imelda 4's A,"11,175.00",11175
10/26/2022,1,Paul 48,"8,670.00",8670
10/26/2022,1,Dave,"9,390.00",9390
10/26/2022,1,Montreal 60,"9,375.00",9375
10/26/2022,3,SB 60x75,"4,865.25",14595.75
10/26/2022,2,DD 36x48,"6,650.25",13300.5
10/26/2022,1,Dining 6's,"8,700.00",8700
10/26/2022,1,Dining 6's w/o Glass,"6,450.00",6450
10/26/2022,1,Glass 4's ,"1,784.25",1784.25
10/26/2022,1,Jella,"11,737.50",11737.5
10/26/2022,1,Celine,"10,050.00",10050
10/26/2022,1,Wennylen,"10,050.00",10050
10/26/2022,1,Shiela,"11,625.00",11625
10/26/2022,5,SB 54x75,"4,552.50",22762.5
10/26/2022,5,DD 36x36,"6,237.75",31188.75
10/26/2022,5,Dining 6's,"8,700.00",43500
10/26/2022,3,Dining 4's,"6,577.50",19732.5
10/26/2022,3,Dining 6's,"8,700.00",26100
10/22/2022,2,Dining 6's,"8,700.00",17400
10/22/2022,1,Dining 8's,"10,964.25",10964.25
10/22/2022,3,Center w/ 3/8,"2,175.00",6525
10/22/2022,1,SB 54x75,"4,552.50",4552.5
10/22/2022,2,Chloe,"6,525.00",13050
11/10/2022,2,Dining 6's,"8,464.61",16929.22
11/10/2022,1,Chelsea,"6,525.00",6525
11/10/2022,1,Center w/ 3/8,"2,175.00",2175
11/14/2022,1,Marco,"7,335.00",7335
11/14/2022,1,Chloe,"7,335.00",7335
11/14/2022,1,Chollo,"7,335.00",7335
11/14/2022,1,Michelle,"11,295.00",11295
11/14/2022,1,Hazelle,"11,295.00",11295
11/14/2022,1,Clarisse,"12,375.00",12375
11/14/2022,1,Khim,"11,250.00",11250
11/14/2022,1,36x4,"2,178.00",2178
11/14/2022,1,48x4,"2,529.00",2529
11/14/2022,1,54x4,"2,794.50",2794.5
11/14/2022,1,60x4,"3,015.00",3015
11/14/2022,1,Paul 48,"9,727.20",9727.2
11/16/2022,1,Shiela,"12,780.00",12780
11/16/2022,1,Dining 4's,"7,470.00",7470
11/16/2022,1,Dining 6's,"9,817.20",9817.2
11/16/2022,1,Dining 8's,"11,900.70",11900.7
11/16/2022,2,Center w/ 3.8,"2,373.30",4746.6
11/16/2022,1,SB 36x75,"4,079.70",4079.7
11/16/2022,1,Sb 48x75,"4,484.70",4484.7
11/16/2022,1,SB 54x75,"5,017.50",5017.5
11/16/2022,1,SB 60x75,"5,440.50",5440.5
11/16/2022,1,DD 36x36,"6,930.00",6930
11/16/2022,1,DD 36x48,"7,128.00",7128
11/16/2022,1,DD 36x54,"7,589.70",7589.7
11/16/2022,1,DD 36x60,"7,904.70",7904.7
11/16/2022,1,Judah,"8,505.00",8505
11/16/2022,1,Platera 60,"10,939.50",10939.5
11/18/2022,1,Veronica,"8,000.00",8000
11/21/2022,1,Francia,"17,250.00",17250
11/22/2022,3,Imelda 4's A,"11,175.00",33525
11/22/2022,1,Marco,"6,525.00",6525
11/22/2022,1,Chloe,"6,525.00",6525
11/22/2022,2,SB 48x75,"4,102.50",8205
11/22/2022,1,Sb 60x75,"4,865.25",4865.25
11/22/2022,1,Monaco,"6,300.00",6300
11/22/2022,1,Corner Adamsw/ stool,"15,768.75",15768.75
11/22/2022,1,Sb 36x75,"3,675.00",3675
11/22/2022,20,DD 36x36,"5,665.00",113300
11/22/2022,2,Dining 6's,"8,050.00",16100
11/22/2022,2,Dining 8's,"9,750.00",19500
11/22/2022,2,Sydney,"15,135.00",30270
11/22/2022,2,Francia,"15,885.00",31770
11/22/2022,2,Bella,"8,205.00",16410
11/22/2022,1,Avor,"13,085.00",13085
11/22/2022,2,Esmeralda 4's A,"10,730.00",21460
11/22/2022,1,OT 20x40,"3,525.00",3525
11/23/2022,1,Imelda 4's A,"11,175.00",11175
11/23/2022,1,Dining 4's ,"6,577.50",6577.5
11/23/2022,1,Sb 54x75,"4,552.50",4552.5
11/23/2022,2,Imelda 4's A,"9,730.00",19460
11/23/2022,1,Francia,"15,885.00",15885
11/23/2022,1,Dining 6's,"8,700.00",8700
11/23/2022,5,Dining 6's,"8,050.00",40250
11/23/2022,1,Marco,"5,755.00",5755
11/23/2022,1,Chloe,"5,755.00",5755
11/23/2022,1,Chollo,"5,755.00",5755
11/23/2022,1,Chelsea,"5,755.00",5755
11/23/2022,1,Michelle,"9,305.00",9305
11/23/2022,1,Shiela,"10,685.00",10685
11/23/2022,1,Jethro,"8,110.00",8110
11/23/2022,1,Platera 48,"7,120.00",7120
11/24/2022,1,DD 36x48,"5,765.00",5765
11/24/2022,1,DD 36x54,"6,065.00",6065
11/24/2022,1,Corner Adams w/ Stool,"14,500.00",14500
11/24/2022,1,La Elegancia,"10,830.00",10830
11/25/2022,1,Francia,"15,885.00",15885
11/25/2022,1,Celine,"9,305.00",9305
11/25/2022,1,Hazelle,"9,205.00",9205
11/25/2022,1,Michelle,"9,305.00",9305
11/25/2022,1,Shiela,"10,685.00",10685
11/25/2022,1,Paul 48,"7,870.00",7870
11/26/2022,3,DD 36x60,"7,667.20",23001.6
11/26/2022,3,DD 36x54,"7,307.20",21921.6
11/26/2022,2,Sb 60x75,"5,189.60",10379.2
11/26/2022,1,Dining 4's,"7,016.00",7016
11/26/2022,2,Dining 6's,"9,280.00",18560
11/26/2022,3,Foam pu2 36x6,"2,648.00",7944
11/26/2022,3,Pu2 60x6,"3,960.00",11880
11/26/2022,3,Pu2 60x4,"2,856.00",8568
11/26/2022,3,Pu2 48x6,"3,276.00",9828
11/26/2022,4,Uratex 36x4,"2,560.00",10240
11/26/2022,2,Uratex 48x4,"3,360.00",6720
11/26/2022,1,Julius,"12,555.00",12555
11/26/2022,1,Lexie,"11,988.00",11988
11/26/2022,1,le Bron,"15,835.50",15835.5
11/26/2022,1,Ayesha,"18,225.00",18225
11/26/2022,2,Avor,"14,976.90",29953.8
11/26/2022,2,Sydney,"17,415.00",34830
11/26/2022,2,Francia,"18,144.00",36288
11/26/2022,1,Sophia,"7,848.90",7848.9
11/26/2022,5,DD 36x36,"6,475.95",32379.75
11/26/2022,6,DD 36x48,"6,597.45",39584.7
11/26/2022,6,DD 36x54,"7,026.75",42160.5
11/26/2022,6,DD 36x60,7322.4,43934.4
11/26/2022,6,Sb 48x75,4151.25,24907.5
11/26/2022,2,Sb 60x75,5038.2,10076.4
11/26/2022,2,Dining 6's,9088.2,18176.4
11/26/2022,2,Copenhagen,8326.8,16653.6
11/26/2022,2,belgrade,6277.5,12555
11/26/2022,2,Monacco,13186.8,26373.6
11/26/2022,2,Esmeralda 4's A,"12,712.95",25425.9
11/28/2022,1,Chloe,"6,525.00",6525
11/28/2022,1,Marco,"6,525.00",6525
11/28/2022,1,Francia,"15,885.00",15885
12/01/2022,1,Wennylen,"10,050.00",10050
12/01/2022,1,Side Table,"1,837.50",1837.5
12/02/2022,1,Marco,"5,755.00",5755
12/03/2022,3,DD 36x36,"5,665.00",16995
12/03/2022,1,DD 36x48,"5,765.00",5765
12/03/2022,2,DD 36x54,"6,065.00",12130
12/03/2022,1,SB 60x75,"4,065.00",4065
12/03/2022,1,Platera 60,"8,760.00",8760
12/03/2022,1,Platera 48,"7,120.00",7120
12/03/2022,1,La Elegancia,"10,830.00",10830
12/03/2022,2,Francia,"15,885.00",31770
12/03/2022,1,Francia,"17,250.00",17250
12/03/2022,1,Dining 6's,"8,700.00",8700
12/03/2022,1,Michelle,"10,050.00",10050
12/03/2022,1,WEnnylen,"10,050.00",10050
12/03/2022,1,Steffany,"13,875.00",13875
12/03/2022,1,Clarisse,"10,987.50",10987.5
12/03/2022,12,Dining Chair,978.75,11745
12/04/2022,1,Jethro,"8,860.00",8860
12/04/2022,1,Paul 60,"9,900.00",9900
12/04/2022,2,SB 36x75,"3,186.40",6372.8
12/04/2022,2,SB 48x75,"3,786.40",7572.8
12/04/2022,2,SB 54x75,"4,260.00",8520
12/04/2022,2,SB 60x75,"4,636.00",9272
12/04/2022,1,DD 36x48,"6,236.00",6236
12/04/2022,1,DD 36x54,"6,646.40",6646.4
12/04/2022,3,Dining 6's,"8,426.40",25279.2
12/04/2022,3,Dining 8's,"10,278.40",30835.2
12/04/2022,3,Dining 4'a,"6,380.00",19140
12/04/2022,5,Side Table,"1,697.60",8488
12/04/2022,5,Center,"2,109.60",10548
12/04/2022,6,Dining Chair # 102,986.4,5918.4
12/04/2022,1,Bar Counter ,"12,460.00",12460
12/04/2022,1,Esmeralda 4's,"12,100.00",12100
12/05/2022,1,Avor,"13,085.00",13085
12/05/2022,1,Francia,"15,885.00",15885
12/05/2022,1,Lalie,"12,135.00",12135
12/05/2022,1,Le Bron,"13,885.00",13885
12/05/2022,1,Lexie,"10,500.00",10500
12/05/2022,1,Clarisse,"10,105.00",10105
12/05/2022,1,Hazelle,"9,205.00",9205
12/05/2022,1,Michelle,"9,305.00",9305
12/05/2022,1,WEnnylen,"9,305.00",9305
12/05/2022,5,Center w/ 3/8,"1,710.00",8550
12/05/2022,1,Belgrade,"5,055.00",5055
12/05/2022,1,Copenhagen,"6,870.00",6870
12/05/2022,1,Montreal 60,"7,760.00",7760
12/05/2022,1,Monnaco,"4,855.00",4855
12/05/2022,3,foam 36x4,"2,900.00",8700
12/05/2022,3,Foam 48x4,"3,667.00",11001
12/05/2022,3,Foam 54x4,"4,033.00",12099
12/05/2022,3,Foam 60x4,"4,417.00",13251
12/05/2022,3,Foam 36x6,"3,875.00",11625
12/05/2022,3,Foam 48x6,"4,967.00",14901
12/05/2022,3,Foam 54x6,"5,500.00",16500
12/05/2022,3,Foam 60x6,"6,050.00",18150
12/06/2022,4,Dining 6's,"8,439.00",33756
12/06/2022,5,Center w/ 3/8,"2,000.00",10000
12/09/2022,1,Monaco,"6,183.20",6183.2
12/09/2022,1,Ruth,"7,460.00",7460
12/09/2022,1,Jonas,"7,460.00",7460
12/09/2022,1,Judah,"7,460.00",7460
12/09/2022,1,Gideon,"8,860.00",8860
12/09/2022,1,Dave,"9,260.00",9260
12/09/2022,1,Platera 48,"7,900.00",7900
12/09/2022,1,Platera 60,"9,624.00",9624
12/09/2022,2,SB 36x75,"3,426.40",6852.8
12/09/2022,2,SB 48x75,"3,786.40",7572.8
12/09/2022,2,SB 54x75,"4,260.00",8520
12/09/2022,2,SB 60x75,"4,636.00",9272
12/09/2022,3,DD 36x36,"7,004.80",21014.4
12/09/2022,3,DD 36x48,"7,141.20",21423.6
12/09/2022,3,DD 36x54,"7,603.20",22809.6
12/09/2022,1,Imelda 4's W,"10,875.00",10875
12/10/2022,6,Dining 6's,"8,050.00",48300
12/10/2022,4,Bella,"8,205.00",32820
12/10/2022,1,Ayen,"10,050.00",10050
12/10/2022,1,Platera 36,"5,655.00",5655
12/10/2022,1,Montreal 84,"10,340.00",10340
12/10/2022,1,Corner Adams w/ stool,"14,500.00",14500
12/10/2022,1,Imelda 4's W,"10,875.00",10875
12/12/2022,1,SB 36x75,"3,675.00",3675
12/12/2022,1,Marco,"6,525.00",6525
12/12/2022,1,Jethro,"9,000.00",9000
12/12/2022,,Christmas Raffle,0,0
12/12/2022,1,Chelsea,"5,755.00",5755
12/12/2022,1,Chloe,"5,755.00",5755
12/12/2022,2,Francia,"15,885.00",31770
12/12/2022,1,Dining 8's,"9,750.00",9750
12/13/2022,1,Chelsea,"6,525.00",6525
12/13/2022,1,Chollo,"6,525.00",6525
12/13/2022,1,Steffani,"13,875.00",13875
12/13/2022,1,Platera 36,"6,600.00",6600
12/13/2022,1,Platera 60,"9,750.00",9750
12/13/2022,1,Judah,"7,575.00",7575
12/13/2022,1,Jonas,"7,575.00",7575
12/13/2022,1,Marco,"5,755.00",5755
12/13/2022,1,Sb 48x75,"3,565.00",3565
12/13/2022,1,SB 60x75,"4,065.00",4065
12/13/2022,2,DD 36x48,"5,765.00",11530
12/13/2022,1,DD 36x54,"6,065.00",6065
12/13/2022,1,DD 36x60,"6,415.00",6415
12/13/2022,1,Francia,"15,885.00",15885
12/13/2022,1,le Bron,"13,885.00",13885
12/13/2022,2,Dining 6's,"8,050.00",16100
12/13/2022,1,Dining 8's,"9,750.00",9750
12/13/2022,1,Sb 48x75,"3,565.00",3565
12/13/2022,1,DD 36x36,"5,665.00",5665
12/13/2022,2,Imelda 4's A,"9,730.00",19460
12/13/2022,1,Dining 8's,"10,964.25",10964.25
12/14/2022,1,Hazelle,"9,205.00",9205
12/14/2022,2,Lalie,"12,135.00",24270
12/14/2022,1,Le Bron,"13,885.00",13885
12/14/2022,1,Ayen,"9,255.00",9255
12/14/2022,1,WEnnylen,"9,305.00",9305
12/14/2022,1,Paul 60,"10,072.50",10072.5
12/14/2022,1,Montreal 60,"9,375.00",9375
12/14/2022,1,Gideon,"9,000.00",9000
12/14/2022,1,Madrid,"10,350.00",10350
12/14/2022,2,Dining 4's,"13,155.00",26310
12/14/2022,2,Dining 6's,"8,439.00",16878
12/14/2022,2,Dining 6's,"8,700.00",17400
12/14/2022,1,Luxemburg,"10,350.00",10350
12/14/2022,1,Jonas,"7,575.00",7575
12/15/2022,2,Center Frame Only,"1,275.00",2550
12/16/2022,1,Wennylen,"10,050.00",10050
12/19/2022,1,Adams,"12,082.50",12082.5
12/20/2022,2,Dining 6's,9088.2,18176.4
12/20/2022,1,DD 36x36,6475.95,6475.95
12/20/2022,4,DD 36x48,6597.45,26389.8
12/20/2022,1,DD 36x60,7322.4,7322.4
12/20/2022,2,Sb 36x75,3774.6,7549.2
12/20/2022,1,Sb 48x75,4151.25,4151.25
12/20/2022,1,Sb 60x75,5038.2,5038.2
12/20/2022,2,Sb 54x75,4649.4,9298.8
12/20/2022,2,Angeline,10449,20898
12/20/2022,2,Aleck,12846.6,25693.2
12/20/2022,2,Celine,10449,20898
12/20/2022,1,Ayen,"12,900.00",12900
12/20/2022,2,Julius,"15,500.00",31000
12/20/2022,2,le Bon,"19,550.00",39100
12/20/2022,3,Francia,"22,600.00",67800
12/20/2022,2,Lexie,"14,800.00",29600
12/20/2022,1,Wennylen,"12,900.00",12900
12/20/2022,3,DD 36x60,"7,667.20",23001.6
12/20/2022,3,DD 36x54,"7,307.20",21921.6
12/20/2022,3,DD 36x48,"7,093.60",21280.8
12/20/2022,3,DD 36x36,"6,653.60",19960.8
12/20/2022,3,Sb 48x75,"4,376.00",13128
12/20/2022,4,SB 60x75,"5,189.60",20758.4
12/20/2022,3,SB 54x75,"4,856.00",14568
12/21/2022,1,Dining 6's,"8,700.00",8700
12/22/2022,1,DD 36x36,"5,665.00",5665
12/22/2022,1,DD 36x48,"5,765.00",5765
12/22/2022,1,DD 36x54,"6,065.00",6065
12/22/2022,1,SB 48x75,"3,565.00",3565
12/22/2022,2,Francia,"15,885.00",31770
12/22/2022,1,Aleck,"11,250.00",11250
12/22/2022,1,Marco,"5,755.00",5755
12/22/2022,1,Chloe,"5,755.00",5755
12/22/2022,1,Chollo,"5,755.00",5755
12/23/2022,1,Hazelle,"9,205.00",9205
12/23/2022,1,Michelle,"9,205.00",9205
12/23/2022,1,Chelsea,"5,755.00",5755
12/23/2022,1,Imelda 4's A,"11,175.00",11175
12/23/2022,1,Jella,"10,600.00",10600
12/23/2022,1,Chloe,"5,755.00",5755
12/23/2022,3,Office Table 20x40,"2,650.00",7950
12/23/2022,1,DD 36x54,"6,065.00",6065
12/23/2022,1,OT 24x48,"4,125.00",4125
12/23/2022,2,SB 54x75,"4,552.50",9105
12/27/2022,1,Dining 8's,"10,964.25",10964.25
12/28/2022,1,Francia,"17,250.00",17250
12/28/2022,3,Center Table w/ 3/8,"2,175.00",6525
12/29/2022,1,MIchelle,"10,050.00",10050
12/30/2022,1,Dining 6's,"8,050.00",8050
12/30/2022,2,Dining 6's,"8,700.00",17400
12/30/2022,1,Esmerlda 4's,"12,450.00",12450
12/30/2022,2,Dining 6's,"8,700.00",17400
12/30/2022,1,Dining 8's,"10,964.25",10964.25
12/31/2022,2,DD 36x60,"7,188.00",14376
12/31/2022,2,Dining 6's,"8,700.00",17400
12/31/2022,2,Dining 4's,"6,577.50",13155
12/31/2022,1,Michelle,"10,050.00",10050
12/31/2022,1,Chelsea,"6,525.00",6525
12/31/2022,1,Marco,"6,525.00",6525
12/31/2022,1,Chloe,"6,525.00",6525
12/31/2022,1,Chollo,"6,525.00",6525
12/31/2022,5,Center w/ 3/8,"2,175.00",10875
12/31/2022,1,Shiela,"11,737.50",11737.5
12/31/2022,1,Chollo,"6,594.60",6594.6
12/31/2022,1,Steffani,"13,875.00",13875
12/31/2022,4,Dining 4's,"6,577.50",26310
12/31/2022,4,DD 36x60,"7,188.00",28752
12/31/2022,2,Jacob,"6,375.00",12750
12/31/2022,1,Monacco,"6,300.00",6300
12/31/2022,1,Madrid,"10,350.00",10350
12/31/2022,1,Judah,"7,575.00",7575
12/31/2022,1,JOnas,"7,575.00",7575
12/31/2022,1,Sophia,"7,511.25",7511.25
12/31/2022,1,Le Bron,"15,075.00",15075
12/31/2022,1,Dining 6's,"11,600.00",11600
12/31/2022,1,Marco,"6,525.00",6525
12/31/2022,1,Side w/ 3/8,"1,837.50",1837.5
12/31/2022,3,Dining 6's,"8,364.33",25093
12/31/2022,5,Side Table w/ 3/8,"1,697.60",8488
01/09/2023,6,Dining 6's,"8,700.00",52200
01/09/2023,6,Dining 4's,"6,577.50",39465
01/09/2023,6,Dining 8's,"10,964.25",65785.5
01/09/2023,4,Center Table w/ 3/8,"2,175.00",8700
01/09/2023,1,Dining 4's,"6,577.50",6577.5
01/09/2023,4,Dining 6's,"8,700.00",34800
01/09/2023,2,Dining 8's,"10,964.25",21928.5
01/09/2023,2,DD 36x54,"6,850.50",13701
01/09/2023,1,DD 36x36,"6,237.75",6237.75
01/09/2023,1,Chelsea,"6,525.00",6525
01/09/2023,1,Wennylen,"10,050.00",10050
01/09/2023,2,Dining 6's,"8,464.61",16929.22
01/10/2023,1,SB 60x75,"4,865.25",4865.25
1/13/2023,4,Imelda 4's A,"10,500.00",42000
1/13/2023,1,Bar Counter ,"12,600.00",12600
1/13/2023,1,Luxemburg,"10,350.00",10350
1/13/2023,2,Dining 6's,"8,700.00",17400
1/13/2023,2,Dining 4's,"6,577.50",13155
1/14/2023,3,Center Frane ,"1,275.00",3825
1/16/2023,1,Clarisse,"10,987.00",10987
1/16/2023,1,Esmeralda 4's A,"12,450.00",12450
1/16/2023,1,SB 54x75,"4,552.50",4552.5
1/17/2023,1,Avor,"14,212.50",14212.5
1/24/2023,1,Paul 60,"10,100.40",10100.4
1/24/2023,1,Liera 60,"10,475.40",10475.4
1/24/2023,1,Paul 48,"8,825.40",8825.4
1/24/2023,1,Mikas,"9,200.40",9200.4
1/24/2023,1,Ayesha,"17,643.00",17643
1/25/2023,2,Dining 6's,"9,387.60",18775.2
1/25/2023,1,DD 36x36,"6,724.80",6724.8
1/25/2023,2,SB 48x75,"4,250.40",8500.8
1/25/2023,1,Imelda 4's A,"10,599.60",10599.6
1/25/2023,1,Imelda 4's W,"10,599.60",10599.6
1/25/2023,2,Dining 4's,"7,025.40",14050.8
1/25/2023,2,Dining 6's,"9,387.60",18775.2
1/25/2023,1,Liera 60,"10,475.40",10475.4
1/25/2023,1,Paul 48,"8,825.40",8825.4
1/25/2023,1,Paul 60,"10,100.40",10100.4
1/25/2023,1,Nicole,"12,279.60",12279.6
1/26/2023,1,Dining 6's ,"11,600.00",11600
1/26/2023,1,Side w/ 3/8,"2,450.00",2450
1/30/2023,1,Clarisse,"10,987.50",10987.5
1/30/2023,1,Celine,"10,050.00",10050
1/30/2023,2,center w/ 3/8,"2,175.00",4350
1/31/2023,1,Shiela,"11,625.00",11625
1/31/2023,1,Sheena,"11,737.50",11737.5
1/31/2023,1,Chloe,"6,525.00",6525
1/31/2023,1,Hazelle,"10,050.00",10050
1/31/2023,1,Dave,"9,390.00",9390
1/31/2023,3,Center w/ 3/8,"2,175.00",6525
1/31/2023,2,Dining 6's,"8,700.00",17400
1/31/2023,1,Sb 54x75,"4,552.50",4552.5
1/31/2023,1,DD 36x60,"7,188.00",7188
1/31/2023,1,DD 36x48,"6,650.25",6650.25
1/31/2023,1,Imelda 4's A,"11,175.00",11175
1/31/2023,1,celine,"10,050.00",10050
1/31/2023,1,celine ,"10,050.00",10050
02/01/2023,1,Judah,"7,087.50",7087.5
02/01/2023,1,Ruth,"7,087.50",7087.5
02/01/2023,1,Liera,"9,525.00",9525
02/01/2023,3,SB 48x75,"3,737.25",11211.75
02/01/2023,4,SB 54x75,"4,181.25",16725
02/01/2023,2,DD 36x48,"5,940.00",11880
02/01/2023,3,DD 36x54,"6,324.75",18974.25
02/01/2023,2,Dining 6's,"8,181.00",16362
02/01/2023,2,Dining 8's,"9,917.25",19834.5
02/01/2023,1,Table frame 6's,"2,307.75",2307.75
02/07/2023,1,DD 36x60,"8,783.00",8783
02/07/2023,3,Side w/ 3/8,"1,697.60",5092.8
02/08/2023,1,Dining 4's,"6,577.50",6577.5
02/08/2023,1,Top Glass 4's,"1,784.25",1784.25
02/08/2023,1,Judah 48,"7,575.00",7575
02/08/2023,1,Khim,"8,905.00",8905
02/09/2023,1,Khim,"7,256.25",7256.25
02/10/2023,6,Imelda 4's W,"9,330.00",55980
02/10/2023,3,Imelda 4's A,"9,730.00",29190
02/10/2023,2, Dining 8's,"10,964.25",21928.5
02/10/2023,1,Dining 6's,"8,700.00",8700
02/10/2023,1,Mikas,"9,000.00",9000
02/11/2023,3,DD 36x36,"6,724.80",20174.4
02/11/2023,3,DD 36x48,"7,062.00",21186
02/11/2023,5,DD 36x54,"7,362.60",36813
02/11/2023,5,DD 36x60,"7,662.60",38313
02/11/2023,3,SB 36x75,"3,549.60",10648.8
02/11/2023,5,SB 48x75,"3,949.80",19749
02/11/2023,2,Celine,"10,449.60",20899.2
02/11/2023,1,Ayen,"10,449.60",10449.6
02/11/2023,1,Butler,"13,329.60",13329.6
02/11/2023,1,Brewster,"12,279.60",12279.6
02/11/2023,1,Jella,"12,579.60",12579.6
02/11/2023,1,Steffanie,"14,199.60",14199.6
02/12/2023,1,Sheena,"12,049.80",12049.8
02/12/2023,1,Wennylen,"10,449.60",10449.6
02/12/2023,1,Avor,"14,475.00",14475
02/12/2023,1,Le Bron,"15,324.60",15324.6
02/12/2023,1,Clarisse,"11,199.60",11199.6
02/12/2023,1,Lalie,"13,500.00",13500
02/12/2023,1,Bella,"9,699.60",9699.6
02/12/2023,1,Khim,"10,299.60",10299.6
02/12/2023,1,Ayesha,"17,643.00",17643
02/12/2023,1,Marco,"6,780.00",6780
02/12/2023,1,Chloe,"6,780.00",6780
02/12/2023,2,Belgrade,"6,050.40",12100.8
02/12/2023,1,Judah,"7,850.40",7850.4
02/12/2023,1,Jonas,"7,850.40",7850.4
02/12/2023,1,Dave,"9,390.00",9390
2/14/2023,1,SB 48x75,"4,102.00",4102
2/17/2023,2,OT 20x40,"3,526.00",7052
2/17/2023,1,Imelda 4's A,"10,839.75",10839.75
2/17/2023,1,Celine,"9,305.00",9305
2/20/2023,10,Dining 4's,"4,852.50",48525
2/20/2023,1,Clarisse,"10,987.50",10987.5
2/20/2023,1,Center w/ 3/8,"2,175.00",2175
2/22/2023,1,Sydney,"16,458.75",16458.75
2/25/2023,1,Belgrade,"5,055.00",5055
2/25/2023,1,Dining 6's,"8,050.00",8050
2/25/2023,1,DD 36x48,"3,565.00",3565
2/25/2023,1,Copenhagen,"6,870.00",6870
2/25/2023,1,SB 36x75,"3,165.00",3165
2/25/2023,1,SB 54x75,"3,915.00",3915
2/25/2023,1,Bahamas 60,"7,710.00",7710
2/25/2023,1,Justine,"9,650.00",9650
2/25/2023,1,Center w/ 3/8,"1,710.00",1710
2/25/2023,4,DD 36x48,"5,765.00",23060
2/25/2023,3,SB 36x75,"3,165.00",9495
2/25/2023,3,SB 48x75,"3,565.00",10695
2/25/2023,2,Hazelle,"9,205.00",18410
2/25/2023,2,Chloe,"5,755.00",11510
2/25/2023,2,Chollo,"5,755.00",11510
2/25/2023,1,Chelsea,"5,755.00",5755
2/25/2023,1,Wennylen,"9,305.00",9305
2/25/2023,1,Clarisse,"10,105.00",10105
2/25/2023,2,Celine,"9,305.00",18610
2/25/2023,2,Shiela,"10,685.00",21370
2/25/2023,2,Michelle,"9,305.00",18610
2/25/2023,1,Lalie,"12,135.00",12135
2/27/2023,1,Imelda 4's W,"10,599.60",10599.6
2/27/2023,2,Dining 6's ,"9,387.60",18775.2
2/27/2023,2,Dining 8's,"11,124.60",22249.2
2/27/2023,1,Imelda 4's W,"10,599.60",10599.6
2/27/2023,1,Esmeralda 4's A,"12,350.40",12350.4
2/27/2023,2,DD 36x36,"6,400.00",12800
2/27/2023,3,DD 36x48,"6,500.00",19500
2/27/2023,3,DD 36x54,"6,900.00",20700
2/27/2023,3,DD 36x60,"7,300.00",21900
2/27/2023,4,SB 36x75,"3,650.00",14600
2/27/2023,3,SB 48x75,"4,150.00",12450
2/27/2023,4,SB 54x75,"4,700.00",18800
2/27/2023,4,SB 60x75,"4,800.00",19200
2/27/2023,2,Corner Adams w/ Stool,"31,900.00",63800
2/27/2023,2,Francia ,"17,350.00",34700
2/27/2023,6,La Elegancia,"12,200.00",73200
2/28/2023,1,DD 36x36,"6,400.00",6400
2/28/2023,1,DD 36x54,"6,900.00",6900
2/28/2023,1,SB 36x75,"3,650.00",3650
2/28/2023,1,SB 48x75,"4,150.00",4150
2/28/2023,1,SB 54x75,"4,700.00",4700
2/28/2023,1,Chloe,"6,950.00",6950
2/28/2023,1,Chollo,"6,950.00",6950
2/28/2023,1,Marco,"6,950.00",6950
2/28/2023,1,Francia ,"17,350.00",17350
2/28/2023,2,La Elegancia,"12,200.00",24400
03/01/2023,1,Chloe,"6,950.00",6950
03/01/2023,2,Cholo,"6,950.00",13900
03/01/2023,2,Marco,"6,950.00",13900
03/01/2023,2,DD 36x36,"6,500.00",13000
03/01/2023,1,DD 36x48,"6,900.00",6900
03/01/2023,1,DD 36x60,"7,300.00",7300
03/01/2023,1,SB 36x75,"3,650.00",3650
03/01/2023,1,SB 48x75,"4,150.00",4150
03/01/2023,1,SB 54x75,"4,700.00",4700
